case_id,analyst_id,analyst_name,assigned_date,allocation_status,manager_override
C04583,A015,Sophie Bennett,2026-04-16 13:06:10.116833,Completed,0
C04584,A007,Michael Doyle,2026-04-13 13:06:10.116833,Completed,0
C04585,A006,Aoife Brennan,2026-01-08 13:06:10.116833,Delayed,0
C04586,A012,Rachel McCarthy,2026-03-15 13:06:10.116833,Completed,1
C04587,A018,Kevin Reilly,2026-03-28 13:06:10.116833,Completed,1
C04588,A013,Brian O'Sullivan,2025-12-19 13:06:10.117850,Completed,0
C04589,A018,Kevin Reilly,2025-07-25 13:06:10.117850,Completed,0
C04590,A016,Daniel Clarke,2026-02-23 13:06:10.117850,Completed,0
C04591,A018,Kevin Reilly,2026-04-21 13:06:10.118851,Completed,0
C04592,A016,Daniel Clarke,2026-02-06 13:06:10.118851,Completed,0
C04593,A011,Patrick Nolan,2026-02-10 13:06:10.118851,Escalated,1
C04594,A012,Rachel McCarthy,2026-06-16 13:06:10.118851,Completed,0
C04595,A016,Daniel Clarke,2025-11-09 13:06:10.119851,Completed,0
C04596,A002,Sarah O'Connor,2026-05-08 13:06:10.119851,Completed,1
C04597,A016,Daniel Clarke,2026-05-25 13:06:10.119851,Escalated,1
C04598,A006,Aoife Brennan,2025-09-04 13:06:10.119851,Completed,0
C04599,A011,Patrick Nolan,2025-10-25 13:06:10.120850,Completed,0
C04600,A018,Kevin Reilly,2025-12-11 13:06:10.120850,Completed,0
C04601,A004,David Byrne,2026-01-24 13:06:10.120850,Completed,0
C04602,A010,Laura Hughes,2026-05-03 13:06:10.121850,Completed,0
C04603,A003,Emma Walsh,2025-09-29 13:06:10.121850,Completed,0
C04604,A013,Brian O'Sullivan,2025-08-04 13:06:10.121850,Delayed,1
C04605,A013,Brian O'Sullivan,2026-05-11 13:06:10.122849,Completed,0
C04606,A002,Sarah O'Connor,2025-11-28 13:06:10.122849,Completed,0
C04607,A010,Laura Hughes,2026-02-18 13:06:10.122849,Completed,1
C04608,A011,Patrick Nolan,2026-04-10 13:06:10.123834,Completed,1
C04609,A009,Conor Flynn,2026-06-20 13:06:10.123834,Delayed,0
C04610,A011,Patrick Nolan,2026-02-11 13:06:10.123834,Escalated,0
C04611,A015,Sophie Bennett,2026-05-13 13:06:10.123834,Delayed,0
C04612,A001,John Murphy,2025-09-19 13:06:10.124835,Completed,0
C04613,A007,Michael Doyle,2026-02-03 13:06:10.124835,Completed,1
C04614,A018,Kevin Reilly,2026-05-29 13:06:10.124835,Completed,0
C04615,A006,Aoife Brennan,2026-02-02 13:06:10.125836,Completed,0
C04616,A016,Daniel Clarke,2026-01-03 13:06:10.125836,Completed,0
C04617,A005,Mark Kelly,2025-12-30 13:06:10.125836,Completed,0
C04618,A018,Kevin Reilly,2026-01-21 13:06:10.125836,Completed,1
C04619,A018,Kevin Reilly,2026-05-08 13:06:10.126982,Escalated,0
C04620,A005,Mark Kelly,2025-12-24 13:06:10.126982,Delayed,1
C04621,A011,Patrick Nolan,2026-02-16 13:06:10.126982,Completed,0
C04622,A013,Brian O'Sullivan,2026-03-15 13:06:10.127998,Delayed,0
C04623,A009,Conor Flynn,2025-12-25 13:06:10.127998,Completed,0
C04624,A004,David Byrne,2026-01-18 13:06:10.127998,Delayed,0
C04625,A018,Kevin Reilly,2026-01-21 13:06:10.127998,Delayed,1
C04626,A018,Kevin Reilly,2025-11-20 13:06:10.128998,Completed,0
C04627,A003,Emma Walsh,2026-02-19 13:06:10.128998,Completed,1
C04628,A003,Emma Walsh,2025-07-18 13:06:10.128998,Completed,0
C04629,A007,Michael Doyle,2025-10-31 13:06:10.129998,Completed,0
C04630,A004,David Byrne,2025-09-19 13:06:10.129998,Completed,0
C04631,A003,Emma Walsh,2026-05-05 13:06:10.129998,Completed,0
C04632,A016,Daniel Clarke,2025-11-19 13:06:10.130997,Completed,0
C04633,A002,Sarah O'Connor,2025-08-26 13:06:10.130997,Completed,1
C04634,A010,Laura Hughes,2025-07-20 13:06:10.130997,Completed,0
C04635,A011,Patrick Nolan,2025-12-10 13:06:10.131998,Completed,0
C04636,A003,Emma Walsh,2026-01-26 13:06:10.131998,Completed,1
C04637,A001,John Murphy,2025-12-21 13:06:10.131998,Delayed,0
C04638,A003,Emma Walsh,2026-06-19 13:06:10.131998,Delayed,0
C04639,A008,Niamh Ryan,2026-02-01 13:06:10.132998,Completed,0
C04640,A012,Rachel McCarthy,2025-11-02 13:06:10.132998,Delayed,1
C04641,A015,Sophie Bennett,2026-01-16 13:06:10.132998,Completed,0
C04642,A016,Daniel Clarke,2025-11-05 13:06:10.133984,Completed,1
C04643,A016,Daniel Clarke,2026-06-10 13:06:10.133984,Completed,0
C04644,A005,Mark Kelly,2026-05-12 13:06:10.133984,Completed,0
C04645,A018,Kevin Reilly,2025-11-17 13:06:10.133984,Completed,0
C04646,A008,Niamh Ryan,2026-06-20 13:06:10.135005,Completed,0
C04647,A011,Patrick Nolan,2025-09-17 13:06:10.135005,Completed,0
C04648,A007,Michael Doyle,2025-07-21 13:06:10.135005,Completed,0
C04649,A013,Brian O'Sullivan,2025-11-04 13:06:10.135999,Delayed,1
C04650,A003,Emma Walsh,2026-07-03 13:06:10.135999,Completed,0
C04651,A013,Brian O'Sullivan,2026-07-03 13:06:10.135999,Delayed,0
C04652,A010,Laura Hughes,2025-12-11 13:06:10.135999,Escalated,0
C04653,A010,Laura Hughes,2025-07-15 13:06:10.137096,Completed,1
C04654,A005,Mark Kelly,2026-06-23 13:06:10.137096,Escalated,0
C04655,A013,Brian O'Sullivan,2025-11-21 13:06:10.137096,Completed,0
C04656,A007,Michael Doyle,2026-01-24 13:06:10.138095,Completed,0
C04657,A013,Brian O'Sullivan,2025-12-23 13:06:10.138095,Completed,0
C04658,A001,John Murphy,2025-10-15 13:06:10.138095,Completed,0
C04659,A013,Brian O'Sullivan,2026-03-18 13:06:10.138095,Completed,0
C04660,A007,Michael Doyle,2026-05-13 13:06:10.139096,Completed,0
C04661,A018,Kevin Reilly,2025-08-13 13:06:10.139096,Completed,0
C04662,A014,James Fitzgerald,2025-08-28 13:06:10.139096,Completed,0
C04663,A002,Sarah O'Connor,2025-08-26 13:06:10.140095,Completed,0
C04664,A006,Aoife Brennan,2026-04-20 13:06:10.140095,Delayed,0
C04665,A002,Sarah O'Connor,2025-09-29 13:06:10.140095,Completed,0
C04666,A002,Sarah O'Connor,2025-11-07 13:06:10.140095,Completed,0
C04667,A014,James Fitzgerald,2025-08-16 13:06:10.141078,Delayed,0
C04668,A010,Laura Hughes,2026-01-28 13:06:10.141078,Delayed,0
C04669,A010,Laura Hughes,2025-07-23 13:06:10.141078,Delayed,0
C04670,A011,Patrick Nolan,2026-01-29 13:06:10.142080,Escalated,0
C04671,A015,Sophie Bennett,2026-04-12 13:06:10.142080,Completed,0
C04672,A013,Brian O'Sullivan,2026-05-08 13:06:10.142080,Completed,0
C04673,A018,Kevin Reilly,2025-12-26 13:06:10.142080,Completed,0
C04674,A003,Emma Walsh,2025-11-21 13:06:10.143081,Completed,0
C04675,A006,Aoife Brennan,2026-01-09 13:06:10.143081,Completed,0
C04676,A015,Sophie Bennett,2026-01-04 13:06:10.143081,Completed,0
C04677,A018,Kevin Reilly,2025-12-22 13:06:10.144080,Completed,0
C04678,A010,Laura Hughes,2025-12-13 13:06:10.144080,Completed,1
C04679,A014,James Fitzgerald,2026-07-09 13:06:10.144080,Completed,1
C04680,A005,Mark Kelly,2026-05-25 13:06:10.144080,Completed,0
C04681,A002,Sarah O'Connor,2025-09-14 13:06:10.145104,Delayed,1
C04682,A003,Emma Walsh,2025-10-21 13:06:10.145104,Completed,0
C04683,A003,Emma Walsh,2026-03-06 13:06:10.145104,Completed,1
C04684,A018,Kevin Reilly,2025-08-21 13:06:10.146096,Delayed,0
C04685,A007,Michael Doyle,2026-04-24 13:06:10.146096,Completed,0
C04686,A013,Brian O'Sullivan,2026-02-05 13:06:10.146096,Delayed,0
C04687,A001,John Murphy,2026-01-17 13:06:10.147095,Completed,0
C04688,A002,Sarah O'Connor,2025-09-06 13:06:10.147095,Delayed,0
C04689,A011,Patrick Nolan,2026-01-18 13:06:10.147095,Completed,0
C04690,A014,James Fitzgerald,2025-10-12 13:06:10.148096,Completed,0
C04691,A009,Conor Flynn,2026-05-14 13:06:10.148096,Completed,1
C04692,A013,Brian O'Sullivan,2026-05-23 13:06:10.148096,Completed,0
C04693,A014,James Fitzgerald,2025-11-17 13:06:10.149079,Delayed,0
C04694,A003,Emma Walsh,2026-06-24 13:06:10.149079,Completed,0
C04695,A008,Niamh Ryan,2025-11-02 13:06:10.149079,Delayed,0
C04696,A003,Emma Walsh,2026-07-10 13:06:10.149079,Escalated,0
C04697,A003,Emma Walsh,2026-03-26 13:06:10.150101,Delayed,0
C04698,A013,Brian O'Sullivan,2026-03-01 13:06:10.150101,Escalated,0
C04699,A016,Daniel Clarke,2025-09-17 13:06:10.150101,Completed,1
C04700,A011,Patrick Nolan,2025-11-10 13:06:10.150101,Completed,0
C04701,A007,Michael Doyle,2026-06-04 13:06:10.151095,Completed,0
C04702,A016,Daniel Clarke,2026-04-06 13:06:10.151095,Completed,0
C04703,A015,Sophie Bennett,2025-07-14 13:06:10.151095,Completed,0
C04704,A001,John Murphy,2026-01-24 13:06:10.151095,Completed,0
C04705,A001,John Murphy,2026-01-13 13:06:10.152200,Escalated,0
C04706,A004,David Byrne,2026-01-03 13:06:10.152200,Completed,0
C04707,A005,Mark Kelly,2026-01-22 13:06:10.152200,Delayed,0
C04708,A006,Aoife Brennan,2025-12-31 13:06:10.153182,Completed,1
C04709,A011,Patrick Nolan,2025-08-31 13:06:10.153182,Completed,0
C04710,A016,Daniel Clarke,2026-07-04 13:06:10.153182,Completed,0
C04711,A001,John Murphy,2026-04-18 13:06:10.153182,Completed,1
C04712,A016,Daniel Clarke,2026-03-07 13:06:10.154183,Completed,0
C04713,A002,Sarah O'Connor,2026-07-02 13:06:10.154183,Completed,0
C04714,A010,Laura Hughes,2026-03-31 13:06:10.154183,Completed,0
C04715,A004,David Byrne,2026-04-23 13:06:10.154183,Completed,0
C04716,A001,John Murphy,2026-06-20 13:06:10.155200,Delayed,0
C04717,A018,Kevin Reilly,2025-08-04 13:06:10.155200,Escalated,1
C04718,A011,Patrick Nolan,2025-12-18 13:06:10.155200,Escalated,0
C04719,A002,Sarah O'Connor,2026-02-01 13:06:10.156182,Completed,1
C04720,A004,David Byrne,2026-02-18 13:06:10.156182,Completed,0
C04721,A002,Sarah O'Connor,2025-07-27 13:06:10.156182,Delayed,0
C04722,A018,Kevin Reilly,2025-07-24 13:06:10.157181,Completed,0
C04723,A013,Brian O'Sullivan,2025-09-24 13:06:10.157181,Escalated,0
C04724,A011,Patrick Nolan,2026-04-06 13:06:10.157181,Completed,0
C04725,A002,Sarah O'Connor,2025-08-29 13:06:10.158200,Completed,0
C04726,A003,Emma Walsh,2026-06-24 13:06:10.158200,Completed,0
C04727,A006,Aoife Brennan,2025-10-31 13:06:10.158200,Completed,0
C04728,A001,John Murphy,2025-12-01 13:06:10.159184,Completed,0
C04729,A016,Daniel Clarke,2025-09-28 13:06:10.159184,Completed,1
C04730,A002,Sarah O'Connor,2025-09-16 13:06:10.159184,Completed,0
C04731,A005,Mark Kelly,2025-10-16 13:06:10.159184,Completed,0
C04732,A004,David Byrne,2026-05-07 13:06:10.160183,Completed,0
C04733,A004,David Byrne,2026-02-28 13:06:10.160183,Delayed,1
C04734,A014,James Fitzgerald,2026-04-05 13:06:10.160183,Completed,0
C04735,A002,Sarah O'Connor,2025-09-15 13:06:10.160183,Completed,0
C04736,A008,Niamh Ryan,2025-07-20 13:06:10.161199,Completed,0
C04737,A004,David Byrne,2025-12-04 13:06:10.161199,Completed,1
C04738,A014,James Fitzgerald,2026-05-22 13:06:10.161199,Completed,0
C04739,A004,David Byrne,2026-01-03 13:06:10.161199,Escalated,0
C04740,A010,Laura Hughes,2025-08-12 13:06:10.162295,Completed,0
C04741,A002,Sarah O'Connor,2026-01-14 13:06:10.162295,Completed,0
C04742,A003,Emma Walsh,2026-07-01 13:06:10.162295,Completed,0
C04743,A003,Emma Walsh,2026-01-10 13:06:10.163293,Delayed,0
C04744,A010,Laura Hughes,2025-07-17 13:06:10.163293,Completed,0
C04745,A011,Patrick Nolan,2026-06-12 13:06:10.163293,Completed,0
C04746,A002,Sarah O'Connor,2026-04-06 13:06:10.164278,Completed,0
C04747,A012,Rachel McCarthy,2026-04-18 13:06:10.164278,Completed,0
C04748,A001,John Murphy,2026-02-15 13:06:10.164278,Completed,1
C04749,A004,David Byrne,2025-11-27 13:06:10.164278,Completed,1
C04750,A013,Brian O'Sullivan,2025-12-01 13:06:10.165293,Completed,0
C04751,A008,Niamh Ryan,2025-12-22 13:06:10.165293,Completed,1
C04752,A009,Conor Flynn,2026-04-11 13:06:10.165293,Delayed,0
C04753,A008,Niamh Ryan,2026-06-02 13:06:10.165293,Completed,1
C04754,A015,Sophie Bennett,2026-02-20 13:06:10.166294,Escalated,0
C04755,A012,Rachel McCarthy,2026-04-11 13:06:10.166294,Completed,0
C04756,A004,David Byrne,2026-06-14 13:06:10.166294,Escalated,0
C04757,A004,David Byrne,2026-02-20 13:06:10.167294,Completed,0
C04758,A009,Conor Flynn,2025-07-26 13:06:10.167294,Completed,0
C04759,A018,Kevin Reilly,2025-10-09 13:06:10.167294,Completed,0
C04760,A011,Patrick Nolan,2025-07-21 13:06:10.167294,Completed,0
C04761,A004,David Byrne,2026-02-06 13:06:10.168293,Completed,0
C04762,A006,Aoife Brennan,2026-01-08 13:06:10.168293,Completed,0
C04763,A007,Michael Doyle,2025-07-13 13:06:10.168293,Completed,0
C04764,A018,Kevin Reilly,2026-04-21 13:06:10.168293,Completed,0
C04765,A014,James Fitzgerald,2026-03-21 13:06:10.169293,Completed,0
C04766,A011,Patrick Nolan,2025-12-17 13:06:10.169293,Completed,0
C04767,A009,Conor Flynn,2026-03-22 13:06:10.169293,Completed,0
C04768,A018,Kevin Reilly,2025-10-17 13:06:10.169293,Delayed,1
C04769,A014,James Fitzgerald,2025-08-07 13:06:10.170294,Completed,0
C04770,A011,Patrick Nolan,2026-02-03 13:06:10.170294,Delayed,0
C04771,A006,Aoife Brennan,2026-01-06 13:06:10.170294,Completed,1
C04772,A016,Daniel Clarke,2025-08-06 13:06:10.170294,Completed,1
C04773,A003,Emma Walsh,2026-03-16 13:06:10.171294,Delayed,1
C04774,A006,Aoife Brennan,2025-08-26 13:06:10.171294,Completed,0
C04775,A011,Patrick Nolan,2026-01-11 13:06:10.171294,Completed,0
C04776,A013,Brian O'Sullivan,2025-12-08 13:06:10.171294,Completed,0
C04777,A016,Daniel Clarke,2025-07-16 13:06:10.172293,Completed,0
C04778,A018,Kevin Reilly,2026-02-22 13:06:10.172293,Completed,0
C04779,A005,Mark Kelly,2025-08-28 13:06:10.172293,Completed,0
C04780,A004,David Byrne,2025-10-02 13:06:10.173294,Escalated,0
C04781,A007,Michael Doyle,2026-03-16 13:06:10.173294,Escalated,1
C04782,A018,Kevin Reilly,2026-02-19 13:06:10.174278,Completed,0
C04783,A002,Sarah O'Connor,2026-01-10 13:06:10.174278,Completed,0
C04784,A016,Daniel Clarke,2026-06-07 13:06:10.174278,Completed,0
C04785,A012,Rachel McCarthy,2026-01-02 13:06:10.174278,Escalated,0
C04786,A011,Patrick Nolan,2026-05-25 13:06:10.175277,Delayed,0
C04787,A016,Daniel Clarke,2026-07-02 13:06:10.175277,Completed,1
C04788,A003,Emma Walsh,2025-08-01 13:06:10.175277,Completed,0
C04789,A002,Sarah O'Connor,2025-11-21 13:06:10.176279,Delayed,0
C04790,A018,Kevin Reilly,2026-01-08 13:06:10.176279,Completed,1
C04791,A011,Patrick Nolan,2026-04-16 13:06:10.176279,Escalated,0
C04792,A004,David Byrne,2026-05-10 13:06:10.177332,Escalated,0
C04793,A012,Rachel McCarthy,2026-05-11 13:06:10.177332,Completed,0
C04794,A004,David Byrne,2026-05-10 13:06:10.177332,Completed,1
C04795,A004,David Byrne,2025-11-02 13:06:10.177332,Completed,0
C04796,A011,Patrick Nolan,2026-03-06 13:06:10.178332,Completed,0
C04797,A013,Brian O'Sullivan,2026-02-22 13:06:10.178332,Delayed,1
C04798,A006,Aoife Brennan,2026-03-19 13:06:10.178332,Completed,0
C04799,A009,Conor Flynn,2026-03-12 13:06:10.179332,Completed,0
C04800,A004,David Byrne,2026-04-01 13:06:10.179332,Completed,0
C04801,A003,Emma Walsh,2025-08-19 13:06:10.179332,Completed,0
C04802,A014,James Fitzgerald,2026-01-08 13:06:10.179332,Completed,0
C04803,A011,Patrick Nolan,2026-02-13 13:06:10.180349,Completed,0
C04804,A007,Michael Doyle,2025-11-27 13:06:10.180349,Completed,0
C04805,A018,Kevin Reilly,2026-07-10 13:06:10.180349,Completed,0
C04806,A016,Daniel Clarke,2026-02-13 13:06:10.181349,Completed,0
C04807,A016,Daniel Clarke,2025-09-13 13:06:10.181349,Completed,0
C04808,A015,Sophie Bennett,2026-05-09 13:06:10.181349,Delayed,0
C04809,A018,Kevin Reilly,2026-01-15 13:06:10.182349,Completed,0
C04810,A002,Sarah O'Connor,2026-01-17 13:06:10.182349,Delayed,0
C04811,A003,Emma Walsh,2026-02-10 13:06:10.182349,Completed,0
C04812,A002,Sarah O'Connor,2025-12-23 13:06:10.182349,Completed,0
C04813,A009,Conor Flynn,2026-03-28 13:06:10.183349,Completed,0
C04814,A003,Emma Walsh,2025-11-18 13:06:10.183349,Completed,0
C04815,A004,David Byrne,2026-05-07 13:06:10.183349,Completed,0
C04816,A007,Michael Doyle,2025-09-13 13:06:10.183349,Escalated,0
C04817,A016,Daniel Clarke,2025-09-14 13:06:10.184356,Delayed,1
C04818,A011,Patrick Nolan,2025-10-13 13:06:10.184356,Delayed,0
C04819,A013,Brian O'Sullivan,2026-03-22 13:06:10.184356,Completed,0
C04820,A009,Conor Flynn,2026-02-15 13:06:10.184356,Completed,0
C04821,A002,Sarah O'Connor,2025-09-27 13:06:10.185350,Escalated,1
C04822,A006,Aoife Brennan,2026-01-31 13:06:10.185350,Completed,1
C04823,A009,Conor Flynn,2026-03-08 13:06:10.185350,Completed,1
C04824,A016,Daniel Clarke,2025-12-05 13:06:10.186350,Completed,0
C04825,A014,James Fitzgerald,2025-10-07 13:06:10.186350,Completed,1
C04826,A003,Emma Walsh,2026-01-14 13:06:10.186350,Completed,0
C04827,A010,Laura Hughes,2025-09-21 13:06:10.186350,Delayed,0
C04828,A002,Sarah O'Connor,2026-05-29 13:06:10.187438,Completed,0
C04829,A012,Rachel McCarthy,2025-09-14 13:06:10.187438,Completed,0
C04830,A005,Mark Kelly,2026-01-02 13:06:10.187438,Delayed,0
C04831,A001,John Murphy,2025-09-14 13:06:10.187438,Escalated,1
C04832,A013,Brian O'Sullivan,2026-03-11 13:06:10.188417,Completed,0
C04833,A002,Sarah O'Connor,2026-03-14 13:06:10.188417,Completed,0
C04834,A011,Patrick Nolan,2026-06-25 13:06:10.188417,Completed,0
C04835,A002,Sarah O'Connor,2026-03-11 13:06:10.189434,Completed,0
C04836,A002,Sarah O'Connor,2026-02-22 13:06:10.189434,Escalated,1
C04837,A004,David Byrne,2026-05-25 13:06:10.189434,Completed,0
C04838,A006,Aoife Brennan,2026-05-18 13:06:10.189434,Completed,0
C04839,A004,David Byrne,2026-01-25 13:06:10.190418,Completed,0
C04840,A015,Sophie Bennett,2025-10-12 13:06:10.190418,Completed,0
C04841,A012,Rachel McCarthy,2026-02-18 13:06:10.190418,Completed,0
C04842,A012,Rachel McCarthy,2026-05-30 13:06:10.190418,Escalated,0
C04843,A007,Michael Doyle,2026-01-22 13:06:10.191435,Escalated,1
C04844,A004,David Byrne,2025-12-12 13:06:10.191435,Completed,0
C04845,A009,Conor Flynn,2025-07-26 13:06:10.191435,Completed,0
C04846,A008,Niamh Ryan,2026-06-13 13:06:10.191435,Completed,0
C04847,A006,Aoife Brennan,2026-02-12 13:06:10.192419,Completed,1
C04848,A007,Michael Doyle,2026-06-17 13:06:10.192419,Completed,0
C04849,A016,Daniel Clarke,2025-12-19 13:06:10.192419,Completed,0
C04850,A010,Laura Hughes,2026-06-15 13:06:10.193419,Completed,0
C04851,A007,Michael Doyle,2025-08-02 13:06:10.193419,Escalated,0
C04852,A018,Kevin Reilly,2025-07-22 13:06:10.193419,Completed,0
C04853,A018,Kevin Reilly,2026-07-06 13:06:10.193419,Completed,0
C04854,A003,Emma Walsh,2026-01-02 13:06:10.194445,Escalated,1
C04855,A002,Sarah O'Connor,2026-05-12 13:06:10.194445,Delayed,0
C04856,A004,David Byrne,2026-06-14 13:06:10.194445,Completed,0
C04857,A016,Daniel Clarke,2026-05-08 13:06:10.195435,Completed,1
C04858,A018,Kevin Reilly,2026-05-13 13:06:10.195435,Completed,0
C04859,A007,Michael Doyle,2025-09-04 13:06:10.195435,Escalated,1
C04860,A010,Laura Hughes,2026-05-02 13:06:10.195435,Completed,0
C04861,A001,John Murphy,2026-05-19 13:06:10.196434,Completed,1
C04862,A013,Brian O'Sullivan,2025-10-27 13:06:10.196434,Completed,0
C04863,A018,Kevin Reilly,2026-05-29 13:06:10.196434,Completed,0
C04864,A001,John Murphy,2025-09-01 13:06:10.197434,Completed,0
C04865,A010,Laura Hughes,2026-05-24 13:06:10.197434,Completed,0
C04866,A004,David Byrne,2025-09-09 13:06:10.197434,Delayed,0
C04867,A008,Niamh Ryan,2025-10-21 13:06:10.198435,Delayed,0
C04868,A004,David Byrne,2025-07-24 13:06:10.198435,Delayed,1
C04869,A003,Emma Walsh,2025-10-18 13:06:10.198435,Completed,0
C04870,A007,Michael Doyle,2026-02-21 13:06:10.198435,Completed,0
C04871,A002,Sarah O'Connor,2025-08-11 13:06:10.199434,Completed,0
C04872,A015,Sophie Bennett,2025-08-14 13:06:10.199434,Completed,0
C04873,A016,Daniel Clarke,2026-07-07 13:06:10.199434,Completed,0
C04874,A001,John Murphy,2026-06-25 13:06:10.200434,Delayed,0
C04875,A003,Emma Walsh,2025-08-23 13:06:10.200434,Completed,0
C04876,A001,John Murphy,2026-05-27 13:06:10.200434,Completed,1
C04877,A011,Patrick Nolan,2026-05-30 13:06:10.200434,Completed,0
C04878,A002,Sarah O'Connor,2026-05-06 13:06:10.201567,Delayed,0
C04879,A016,Daniel Clarke,2026-06-08 13:06:10.201567,Completed,0
C04880,A016,Daniel Clarke,2025-08-16 13:06:10.201567,Completed,0
C04881,A013,Brian O'Sullivan,2025-10-02 13:06:10.202549,Completed,1
C04882,A002,Sarah O'Connor,2026-02-25 13:06:10.202549,Delayed,0
C04883,A013,Brian O'Sullivan,2026-06-26 13:06:10.202549,Delayed,0
C04884,A003,Emma Walsh,2025-07-21 13:06:10.203565,Completed,0
C04885,A010,Laura Hughes,2025-10-01 13:06:10.203565,Completed,0
C04886,A018,Kevin Reilly,2025-12-15 13:06:10.203565,Completed,0
C04887,A005,Mark Kelly,2025-11-22 13:06:10.204573,Completed,0
C04888,A013,Brian O'Sullivan,2025-09-24 13:06:10.204573,Completed,0
C04889,A016,Daniel Clarke,2025-11-29 13:06:10.204573,Completed,0
C04890,A004,David Byrne,2026-02-11 13:06:10.205550,Completed,0
C04891,A010,Laura Hughes,2025-09-01 13:06:10.205550,Completed,0
C04892,A003,Emma Walsh,2025-11-06 13:06:10.205550,Completed,0
C04893,A016,Daniel Clarke,2025-09-21 13:06:10.206566,Delayed,1
C04894,A008,Niamh Ryan,2026-03-23 13:06:10.206566,Completed,0
C04895,A018,Kevin Reilly,2025-09-25 13:06:10.206566,Escalated,1
C04896,A013,Brian O'Sullivan,2025-11-12 13:06:10.206566,Completed,1
C04897,A007,Michael Doyle,2025-09-07 13:06:10.207566,Completed,0
C04898,A003,Emma Walsh,2026-06-06 13:06:10.207566,Completed,0
C04899,A005,Mark Kelly,2025-10-01 13:06:10.208549,Completed,0
C04900,A009,Conor Flynn,2026-04-06 13:06:10.208549,Completed,0
C04901,A014,James Fitzgerald,2026-03-08 13:06:10.208549,Completed,0
C04902,A013,Brian O'Sullivan,2025-08-19 13:06:10.208549,Escalated,0
C04903,A014,James Fitzgerald,2026-03-18 13:06:10.209552,Completed,0
C04904,A006,Aoife Brennan,2026-01-12 13:06:10.209552,Completed,0
C04905,A016,Daniel Clarke,2026-06-22 13:06:10.209552,Completed,0
C04906,A007,Michael Doyle,2025-11-20 13:06:10.209552,Completed,0
C04907,A006,Aoife Brennan,2025-07-24 13:06:10.210548,Completed,1
C04908,A010,Laura Hughes,2025-09-10 13:06:10.210548,Completed,0
C04909,A013,Brian O'Sullivan,2026-06-25 13:06:10.210548,Completed,0
C04910,A004,David Byrne,2026-06-02 13:06:10.211548,Completed,0
C04911,A001,John Murphy,2025-08-20 13:06:10.211548,Completed,0
C04912,A010,Laura Hughes,2026-04-15 13:06:10.211548,Delayed,0
C04913,A001,John Murphy,2025-11-20 13:06:10.212548,Escalated,0
C04914,A012,Rachel McCarthy,2026-03-22 13:06:10.212548,Delayed,0
